Applied time(s),Measured Current(A)
0.0,6.576080000000001e-10
0.999999,5.63664e-10
1.9999989999999999,6.576080000000001e-10
2.999999,9.86413e-10
3.999999,7.797350000000001e-10
4.999999,9.86413e-10
5.999999,9.958070000000002e-10
6.999999,9.300460000000001e-10
7.999999,8.642850000000001e-10
8.999998999999999,8.830740000000001e-10
9.999998999999999,7.703410000000001e-10
10.999998999999999,4.3214200000000004e-10
11.999998999999999,7.13975e-10
12.999998999999999,9.958070000000002e-10
13.999998999999999,8.7368e-10
14.999998999999999,9.300460000000001e-10
15.999998999999999,1.0052010000000001e-09
16.999997999999998,1.042779e-09
17.999997999999998,7.23369e-10
18.999997999999998,9.112570000000001e-10
19.999997999999998,9.48835e-10
20.999997999999998,8.361020000000001e-10
21.999997999999998,6.670030000000001e-10
22.999997999999998,8.173130000000001e-10
23.999997999999998,8.454960000000001e-10
24.999997999999998,8.454960000000001e-10
25.999997999999998,9.58229e-10
26.999997999999998,8.924680000000001e-10
27.999997999999998,9.67624e-10
28.999997999999998,1.0052010000000001e-09
29.999997999999998,7.703410000000001e-10
30.999997999999998,9.77018e-10
31.999997999999998,8.7368e-10
32.999998,7.42158e-10
33.999995999999996,9.018630000000001e-10
34.999995999999996,1.033384e-09
35.999995999999996,1.2306670000000001e-09
36.999995999999996,9.77018e-10
37.999995999999996,9.018630000000001e-10
38.999995999999996,1.0052010000000001e-09
39.999995999999996,7.8913e-10
40.999995999999996,7.797350000000001e-10
41.999995999999996,8.54891e-10
42.999995999999996,9.018630000000001e-10
43.999995999999996,7.515520000000001e-10
44.999995999999996,8.173130000000001e-10
45.999995999999996,7.985240000000001e-10
46.999995999999996,1.2400620000000002e-09
47.999995999999996,1.0052010000000001e-09
48.999995999999996,9.58229e-10
49.999995999999996,1.1367230000000001e-09
50.999995999999996,1.1273290000000002e-09
51.999995999999996,1.1273290000000002e-09
52.999995999999996,8.7368e-10
53.999995999999996,1.0145960000000002e-09
54.999995999999996,8.454960000000001e-10
55.999995999999996,8.924680000000001e-10
56.999995999999996,9.958070000000002e-10
57.999995999999996,1.202484e-09
58.999995999999996,9.112570000000001e-10
59.999995999999996,8.7368e-10
60.999995999999996,7.703410000000001e-10
61.999995999999996,9.3944e-10
62.999995999999996,1.070962e-09
63.999995999999996,9.018630000000001e-10
64.999996,4.88509e-10
65.999996,1.4749220000000001e-09
66.999996,1.052173e-09
67.99999199999999,1.02399e-09
68.99999199999999,1.860093e-09
69.99999199999999,1.0991450000000001e-09
70.99999199999999,1.42795e-09
71.99999199999999,9.77018e-10
72.99999199999999,1.277639e-09
73.99999199999999,9.958070000000002e-10
74.99999199999999,1.0991450000000001e-09
75.99999199999999,1.033384e-09
76.99999199999999,9.48835e-10
77.99999199999999,8.7368e-10
78.99999199999999,1.4185550000000002e-09
79.99999199999999,1.19309e-09
80.99999199999999,1.0052010000000001e-09
81.99999199999999,9.958070000000002e-10
82.99999199999999,9.018630000000001e-10
83.99999199999999,1.1179340000000001e-09
84.99999199999999,8.173130000000001e-10
85.99999199999999,7.797350000000001e-10
86.99999199999999,7.797350000000001e-10
87.99999199999999,7.42158e-10
88.99999199999999,6.95186e-10
89.99999199999999,7.327630000000001e-10
90.99999199999999,7.60947e-10
91.99999199999999,7.8913e-10
92.99999199999999,9.3944e-10
93.99999199999999,8.26708e-10
94.99999199999999,8.830740000000001e-10
95.99999199999999,1.02399e-09
96.99999199999999,1.02399e-09
97.99999199999999,9.58229e-10
98.99999199999999,9.300460000000001e-10
99.99999199999999,1.202484e-09
100.99999199999999,8.454960000000001e-10
101.99999199999999,8.454960000000001e-10
102.99999199999999,9.77018e-10
103.99999199999999,1.164906e-09
104.99999199999999,1.7849370000000001e-09
105.99999199999999,8.454960000000001e-10
106.99999199999999,3.6638100000000004e-10
107.99999199999999,1.164906e-09
108.99999199999999,4.79114e-10
109.99999199999999,1.080357e-09
110.99999199999999,6.200310000000001e-10
111.99999199999999,8.454960000000001e-10
112.99999199999999,9.77018e-10
113.99999199999999,1.0052010000000001e-09
114.99999199999999,1.0052010000000001e-09
115.99999199999999,9.48835e-10
116.99999199999999,1.052173e-09
117.99999199999999,1.0052010000000001e-09
118.99999199999999,1.080357e-09
Average,9.61987e-10
