Applied time(s),Measured Current(A)
0.0,-1.8788800000000002e-10
0.999999,-1.8788800000000002e-10
1.9999989999999999,-9.394409600000001e-11
2.999999,3.757764e-11
3.999999,5.6366460000000007e-11
4.999999,5.6366460000000007e-11
5.999999,0.0
6.999999,0.0
7.999999,0.0
8.999998999999999,0.0
9.999998999999999,9.39441e-13
10.999998999999999,0.0
11.999998999999999,9.39441e-13
12.999998999999999,0.0
13.999998999999999,8.454968e-12
14.999998999999999,3.757764e-12
15.999998999999999,9.39441e-13
16.999997999999998,0.0
17.999997999999998,9.39441e-13
18.999997999999998,9.39441e-13
19.999997999999998,9.39441e-13
20.999997999999998,9.39441e-13
21.999997999999998,9.39441e-13
22.999997999999998,9.39441e-13
23.999997999999998,9.39441e-13
24.999997999999998,9.39441e-13
25.999997999999998,9.39441e-13
26.999997999999998,0.0
27.999997999999998,0.0
28.999997999999998,9.39441e-13
29.999997999999998,0.0
30.999997999999998,-1.878882e-12
31.999997999999998,9.39441e-13
32.999998,9.39441e-12
33.999995999999996,0.0
34.999995999999996,9.39441e-13
35.999995999999996,9.39441e-13
36.999995999999996,9.39441e-13
37.999995999999996,9.39441e-13
38.999995999999996,9.39441e-13
39.999995999999996,9.39441e-13
40.999995999999996,0.0
41.999995999999996,0.0
42.999995999999996,9.39441e-13
43.999995999999996,9.39441e-13
44.999995999999996,9.39441e-13
45.999995999999996,9.39441e-13
46.999995999999996,9.39441e-13
47.999995999999996,9.39441e-13
48.999995999999996,9.39441e-13
49.999995999999996,9.39441e-13
50.999995999999996,9.39441e-13
51.999995999999996,0.0
52.999995999999996,9.39441e-13
53.999995999999996,0.0
54.999995999999996,9.39441e-13
55.999995999999996,9.39441e-13
56.999995999999996,0.0
57.999995999999996,0.0
58.999995999999996,9.39441e-13
59.999995999999996,0.0
60.999995999999996,9.39441e-13
61.999995999999996,0.0
62.999995999999996,9.39441e-13
63.999995999999996,-2.818323e-12
64.999996,4.697205e-12
65.999996,-9.39441e-13
66.999996,0.0
67.99999199999999,9.39441e-13
68.99999199999999,9.39441e-13
69.99999199999999,9.39441e-13
70.99999199999999,9.39441e-13
71.99999199999999,9.39441e-13
72.99999199999999,9.39441e-13
73.99999199999999,0.0
74.99999199999999,9.39441e-13
75.99999199999999,9.39441e-13
76.99999199999999,9.39441e-13
77.99999199999999,0.0
78.99999199999999,9.39441e-13
79.99999199999999,9.39441e-13
80.99999199999999,9.39441e-13
81.99999199999999,9.39441e-13
82.99999199999999,9.39441e-13
83.99999199999999,9.39441e-13
84.99999199999999,9.39441e-13
85.99999199999999,0.0
86.99999199999999,9.39441e-13
87.99999199999999,0.0
88.99999199999999,0.0
89.99999199999999,0.0
90.99999199999999,9.39441e-13
91.99999199999999,9.39441e-13
92.99999199999999,9.39441e-13
93.99999199999999,0.0
94.99999199999999,4.697205e-12
95.99999199999999,-9.39441e-13
96.99999199999999,9.39441e-13
97.99999199999999,0.0
98.99999199999999,0.0
99.99999199999999,0.0
100.99999199999999,9.39441e-13
101.99999199999999,9.39441e-13
102.99999199999999,0.0
103.99999199999999,9.39441e-13
104.99999199999999,0.0
105.99999199999999,9.39441e-13
106.99999199999999,5.636646e-12
107.99999199999999,0.0
108.99999199999999,9.39441e-13
109.99999199999999,0.0
110.99999199999999,0.0
111.99999199999999,0.0
112.99999199999999,0.0
113.99999199999999,0.0
114.99999199999999,9.39441e-13
115.99999199999999,9.39441e-13
116.99999199999999,9.39441e-13
117.99999199999999,0.0
118.99999199999999,9.39441e-13
