Applied Potential(V),Measured Current(A)
1.9715319999999998,1.8788818000000002e-08
1.9815399999999999,1.8788818000000002e-08
1.991547,1.8788818000000002e-08
2.0015549999999998,1.9728258000000003e-08
1.991547,1.8788818000000002e-08
1.9815399999999999,1.6909936e-08
1.9715319999999998,1.6909936e-08
1.9615239999999998,1.6909936e-08
1.9515159999999998,1.7849378e-08
1.941509,1.7849378e-08
1.931501,1.7849378e-08
1.921493,1.9728258000000003e-08
1.9114849999999999,1.8788818000000002e-08
1.9014769999999999,1.7849378e-08
1.89147,1.7849378e-08
1.881462,1.7849378e-08
1.871454,1.6909936e-08
1.861446,1.8788818000000002e-08
1.8514389999999998,1.7849378e-08
1.8414309999999998,1.8788818000000002e-08
1.831423,1.8788818000000002e-08
1.821415,1.6909936e-08
1.811407,1.6909936e-08
1.8014,1.8788818000000002e-08
1.7913919999999999,1.6909936e-08
1.7813839999999999,1.6909936e-08
1.7713759999999998,1.5970495000000002e-08
1.761369,1.7849378e-08
1.751361,1.7849378e-08
1.741353,1.7849378e-08
1.731345,1.7849378e-08
1.721337,1.7849378e-08
1.71133,1.7849378e-08
1.701322,1.7849378e-08
1.691314,2.06677e-08
1.681306,1.8788818000000002e-08
1.6712989999999999,1.9728258000000003e-08
1.6612909999999999,2.1607142000000002e-08
1.6512829999999998,1.9728258000000003e-08
1.6412749999999998,1.6909936e-08
1.631267,1.7849378e-08
1.62126,1.6909936e-08
1.611252,1.6909936e-08
1.601244,1.8788818000000002e-08
1.5912359999999999,1.8788818000000002e-08
1.581229,1.7849378e-08
1.571221,1.6909936e-08
1.561213,1.7849378e-08
1.551205,1.6909936e-08
1.541197,1.7849378e-08
1.5311899999999998,1.7849378e-08
1.521182,1.7849378e-08
1.511174,1.9728258000000003e-08
1.501166,1.7849378e-08
1.491159,1.7849378e-08
1.4811509999999999,1.8788818000000002e-08
1.4711429999999999,1.9728258000000003e-08
1.4611349999999999,2.2546582000000002e-08
1.4511269999999998,1.7849378e-08
1.44112,1.7849378e-08
1.431112,1.5970495000000002e-08
1.421104,1.5970495000000002e-08
1.411096,1.7849378e-08
1.401089,1.6909936e-08
1.391081,1.6909936e-08
1.381073,1.6909936e-08
1.371065,1.7849378e-08
1.361057,1.7849378e-08
1.3510499999999999,1.7849378e-08
1.3410419999999998,1.8788818000000002e-08
1.331034,1.9728258000000003e-08
1.321026,1.6909936e-08
1.311019,1.6909936e-08
1.301011,1.5970495000000002e-08
1.291003,1.6909936e-08
1.2809949999999999,1.6909936e-08
1.2709869999999999,1.6909936e-08
1.26098,1.7849378e-08
1.250972,1.6909936e-08
1.240964,1.6909936e-08
1.230956,1.7849378e-08
1.2209489999999998,1.6909936e-08
1.210941,1.7849378e-08
1.200933,1.7849378e-08
1.190925,1.7849378e-08
1.180917,1.6909936e-08
1.17091,1.7849378e-08
1.1609019999999999,1.7849378e-08
1.1508939999999999,1.6909936e-08
1.1408859999999998,1.9728258000000003e-08
1.130879,1.8788818000000002e-08
1.120871,1.9728258000000003e-08
1.110863,1.9728258000000003e-08
1.100855,1.8788818000000002e-08
1.090847,1.8788818000000002e-08
1.08084,1.7849378e-08
1.070832,1.6909936e-08
1.060824,1.7849378e-08
1.050816,1.6909936e-08
1.0408089999999999,1.6909936e-08
1.0308009999999999,1.6909936e-08
1.020793,1.8788818000000002e-08
1.010785,1.7849378e-08
1.000777,1.7849378e-08
0.9907699999999999,1.6909936e-08
0.9807619999999999,1.5970495000000002e-08
0.970754,1.7849378e-08
0.960746,1.7849378e-08
0.950738,1.8788818000000002e-08
0.940731,1.6909936e-08
0.930723,1.7849378e-08
0.920715,1.6909936e-08
0.9107069999999999,1.5031054e-08
0.9007,1.5031054e-08
0.8906919999999999,1.6909936e-08
0.8806839999999999,1.8788818000000002e-08
0.870676,1.6909936e-08
0.860668,1.6909936e-08
0.850661,1.6909936e-08
0.840653,1.7849378e-08
0.830645,1.6909936e-08
0.820637,1.6909936e-08
0.81063,1.7849378e-08
0.800622,1.6909936e-08
0.7906139999999999,1.7849378e-08
0.7806059999999999,1.5970495000000002e-08
0.770598,1.6909936e-08
0.760591,1.6909936e-08
0.750583,1.8788818000000002e-08
0.740575,1.5970495000000002e-08
0.730567,1.6909936e-08
0.72056,1.7849378e-08
0.710552,1.6909936e-08
0.700544,1.5970495000000002e-08
0.6905359999999999,1.6909936e-08
0.680528,1.5970495000000002e-08
0.6705209999999999,1.5970495000000002e-08
0.660513,1.3152173000000001e-08
0.650505,1.7849378e-08
0.640497,1.6909936e-08
0.63049,1.6909936e-08
0.620482,1.6909936e-08
0.610474,1.6909936e-08
0.6004659999999999,1.6909936e-08
0.5904579999999999,1.6909936e-08
0.5804509999999999,1.5970495000000002e-08
0.5704429999999999,1.6909936e-08
0.560435,1.7849378e-08
0.550427,1.6909936e-08
0.54042,1.7849378e-08
0.530412,1.5970495000000002e-08
0.520404,1.6909936e-08
0.510396,1.5970495000000002e-08
0.5003879999999999,1.5031054e-08
0.49038099999999996,1.5970495000000002e-08
0.480373,1.5031054e-08
0.470365,1.5970495000000002e-08
0.46035699999999996,1.5031054e-08
0.45035,1.5031054e-08
0.44034199999999996,1.5031054e-08
0.430334,1.4091614e-08
0.420326,1.5031054e-08
0.41031799999999996,1.6909936e-08
0.400311,1.4091614e-08
0.39030299999999996,1.5970495000000002e-08
0.380295,1.5031054e-08
0.370287,1.5970495000000002e-08
0.36028,1.5970495000000002e-08
0.350272,1.6909936e-08
0.340264,1.4091614e-08
0.330256,1.5970495000000002e-08
0.320248,1.5970495000000002e-08
0.310241,1.6909936e-08
0.30023299999999997,1.5031054e-08
0.290225,1.5970495000000002e-08
0.280217,1.6909936e-08
0.27021,1.7849378e-08
0.260202,1.6909936e-08
0.25019399999999997,1.6909936e-08
0.24018599999999998,1.5031054e-08
0.230178,1.7849378e-08
0.22017099999999998,1.6909936e-08
0.210163,1.7849378e-08
0.200155,1.6909936e-08
0.19014699999999998,1.6909936e-08
0.18014,1.5970495000000002e-08
0.170132,1.5970495000000002e-08
0.160124,1.7849378e-08
0.150116,1.6909936e-08
0.14010799999999998,1.8788818000000002e-08
0.130101128,1.8788818000000002e-08
0.12009335200000001,1.6909936e-08
0.11008556800000001,1.7849378e-08
0.10007779200000001,1.5970495000000002e-08
0.09007000800000001,1.6909936e-08
0.08006223200000001,1.7849378e-08
0.070054456,1.7849378e-08
0.06004667600000001,1.7849378e-08
0.050038896000000006,1.8788818000000002e-08
0.040031116000000005,1.7849378e-08
0.030023338000000004,1.8788818000000002e-08
0.020015558000000003,1.8788818000000002e-08
0.010007779000000001,1.8788818000000002e-08
0.0,1.5970495000000002e-08
-0.010007779000000001,1.7849378e-08
-0.020015558000000003,1.7849378e-08
-0.030023338000000004,1.7849378e-08
-0.040031116000000005,1.8788818000000002e-08
-0.050038896000000006,1.5970495000000002e-08
-0.06004667600000001,1.5970495000000002e-08
-0.070054456,1.7849378e-08
-0.08006223200000001,1.7849378e-08
-0.09007000800000001,1.5970495000000002e-08
-0.10007779200000001,1.6909936e-08
-0.11008556800000001,1.6909936e-08
-0.12009335200000001,1.7849378e-08
-0.130101128,1.7849378e-08
-0.14010799999999998,1.7849378e-08
-0.150116,1.9728258000000003e-08
-0.160124,1.7849378e-08
-0.170132,2.06677e-08
-0.18014,1.9728258000000003e-08
-0.19014699999999998,1.8788818000000002e-08
-0.200155,1.9728258000000003e-08
-0.210163,1.8788818000000002e-08
-0.22017099999999998,1.8788818000000002e-08
-0.230178,1.9728258000000003e-08
-0.24018599999999998,1.7849378e-08
-0.25019399999999997,1.6909936e-08
-0.260202,1.7849378e-08
-0.27021,1.7849378e-08
-0.280217,1.8788818000000002e-08
-0.290225,1.8788818000000002e-08
-0.30023299999999997,1.7849378e-08
-0.310241,1.8788818000000002e-08
-0.320248,1.8788818000000002e-08
-0.330256,1.8788818000000002e-08
-0.340264,1.8788818000000002e-08
-0.350272,1.6909936e-08
-0.36028,1.6909936e-08
-0.370287,1.9728258000000003e-08
-0.380295,1.7849378e-08
-0.39030299999999996,2.06677e-08
-0.400311,1.7849378e-08
-0.41031799999999996,2.06677e-08
-0.420326,2.06677e-08
-0.430334,1.9728258000000003e-08
-0.44034199999999996,1.9728258000000003e-08
-0.45035,1.7849378e-08
-0.46035699999999996,1.7849378e-08
-0.470365,1.9728258000000003e-08
-0.480373,1.7849378e-08
-0.49038099999999996,1.8788818000000002e-08
-0.5003879999999999,1.6909936e-08
-0.510396,1.9728258000000003e-08
-0.520404,1.7849378e-08
-0.530412,1.8788818000000002e-08
-0.54042,1.6909936e-08
-0.550427,1.8788818000000002e-08
-0.560435,1.8788818000000002e-08
-0.5704429999999999,1.8788818000000002e-08
-0.5804509999999999,1.7849378e-08
-0.5904579999999999,1.8788818000000002e-08
-0.6004659999999999,1.8788818000000002e-08
-0.610474,1.8788818000000002e-08
-0.620482,1.5970495000000002e-08
-0.63049,2.06677e-08
-0.640497,1.8788818000000002e-08
-0.650505,1.9728258000000003e-08
-0.660513,1.9728258000000003e-08
-0.6705209999999999,2.06677e-08
-0.680528,1.8788818000000002e-08
-0.6905359999999999,1.9728258000000003e-08
-0.700544,1.9728258000000003e-08
-0.710552,2.1607142000000002e-08
-0.72056,1.8788818000000002e-08
-0.730567,1.8788818000000002e-08
-0.740575,1.9728258000000003e-08
-0.750583,2.06677e-08
-0.760591,1.6909936e-08
-0.770598,1.9728258000000003e-08
-0.7806059999999999,1.6909936e-08
-0.7906139999999999,1.7849378e-08
-0.800622,1.7849378e-08
-0.81063,1.8788818000000002e-08
-0.820637,1.9728258000000003e-08
-0.830645,1.8788818000000002e-08
-0.840653,1.8788818000000002e-08
-0.850661,1.7849378e-08
-0.860668,1.7849378e-08
-0.870676,1.6909936e-08
-0.8806839999999999,1.7849378e-08
-0.8906919999999999,1.7849378e-08
-0.9007,1.6909936e-08
-0.9107069999999999,1.5031054e-08
-0.920715,1.8788818000000002e-08
-0.930723,1.6909936e-08
-0.940731,1.8788818000000002e-08
-0.950738,1.8788818000000002e-08
-0.960746,1.6909936e-08
-0.970754,1.9728258000000003e-08
-0.9807619999999999,1.8788818000000002e-08
-0.9907699999999999,1.7849378e-08
-1.000777,1.6909936e-08
-1.010785,1.8788818000000002e-08
-1.020793,1.7849378e-08
-1.0308009999999999,1.7849378e-08
-1.0408089999999999,1.8788818000000002e-08
-1.050816,1.8788818000000002e-08
-1.060824,1.9728258000000003e-08
-1.070832,1.7849378e-08
-1.08084,1.8788818000000002e-08
-1.090847,1.8788818000000002e-08
-1.100855,1.8788818000000002e-08
-1.110863,1.9728258000000003e-08
-1.120871,1.7849378e-08
-1.130879,1.8788818000000002e-08
-1.1408859999999998,1.5970495000000002e-08
-1.1508939999999999,1.7849378e-08
-1.1609019999999999,1.6909936e-08
-1.17091,1.9728258000000003e-08
-1.180917,1.7849378e-08
-1.190925,1.8788818000000002e-08
-1.200933,1.9728258000000003e-08
-1.210941,1.6909936e-08
-1.2209489999999998,1.8788818000000002e-08
-1.230956,1.8788818000000002e-08
-1.240964,1.8788818000000002e-08
-1.250972,1.9728258000000003e-08
-1.26098,1.8788818000000002e-08
-1.2709869999999999,1.7849378e-08
-1.2809949999999999,1.6909936e-08
-1.291003,1.8788818000000002e-08
-1.301011,1.5031054e-08
-1.311019,1.7849378e-08
-1.321026,1.8788818000000002e-08
-1.331034,1.7849378e-08
-1.3410419999999998,1.8788818000000002e-08
-1.3510499999999999,1.8788818000000002e-08
-1.361057,1.8788818000000002e-08
-1.371065,1.7849378e-08
-1.381073,1.7849378e-08
-1.391081,1.7849378e-08
-1.401089,1.5970495000000002e-08
-1.411096,1.6909936e-08
-1.421104,1.6909936e-08
-1.431112,1.7849378e-08
-1.44112,1.5970495000000002e-08
-1.4511269999999998,1.5970495000000002e-08
-1.4611349999999999,1.5970495000000002e-08
-1.4711429999999999,1.6909936e-08
-1.4811509999999999,1.7849378e-08
-1.491159,1.6909936e-08
-1.501166,1.5031054e-08
-1.511174,1.6909936e-08
-1.521182,1.5970495000000002e-08
-1.5311899999999998,1.4091614e-08
-1.541197,1.5031054e-08
-1.551205,1.6909936e-08
-1.561213,1.6909936e-08
-1.571221,1.6909936e-08
-1.581229,1.5031054e-08
-1.5912359999999999,1.6909936e-08
-1.601244,1.6909936e-08
-1.611252,1.9728258000000003e-08
-1.62126,1.7849378e-08
-1.631267,1.6909936e-08
-1.6412749999999998,1.7849378e-08
-1.6512829999999998,1.6909936e-08
-1.6612909999999999,1.9728258000000003e-08
-1.6712989999999999,1.5970495000000002e-08
-1.681306,1.8788818000000002e-08
-1.691314,1.6909936e-08
-1.701322,1.6909936e-08
-1.71133,1.6909936e-08
-1.721337,1.7849378e-08
-1.731345,1.6909936e-08
-1.741353,1.7849378e-08
-1.751361,1.7849378e-08
-1.761369,1.7849378e-08
-1.7713759999999998,1.8788818000000002e-08
-1.7813839999999999,1.5970495000000002e-08
-1.7913919999999999,1.8788818000000002e-08
-1.8014,1.8788818000000002e-08
-1.811407,1.7849378e-08
-1.821415,1.7849378e-08
-1.831423,1.7849378e-08
-1.8414309999999998,1.6909936e-08
-1.8514389999999998,1.6909936e-08
-1.861446,1.7849378e-08
-1.871454,1.7849378e-08
-1.881462,1.7849378e-08
-1.89147,1.5970495000000002e-08
-1.9014769999999999,1.5970495000000002e-08
-1.9114849999999999,1.8788818000000002e-08
-1.921493,1.6909936e-08
-1.931501,1.7849378e-08
-1.941509,1.6909936e-08
-1.9515159999999998,1.7849378e-08
-1.9615239999999998,1.8788818000000002e-08
-1.9715319999999998,1.6909936e-08
-1.9815399999999999,1.6909936e-08
-1.991547,1.6909936e-08
-2.0015549999999998,1.8788818000000002e-08
-1.991547,1.7849378e-08
-1.9815399999999999,1.5970495000000002e-08
-1.9715319999999998,1.6909936e-08
-1.9615239999999998,1.5970495000000002e-08
-1.9515159999999998,1.7849378e-08
-1.941509,1.7849378e-08
-1.931501,1.8788818000000002e-08
-1.921493,1.7849378e-08
-1.9114849999999999,1.8788818000000002e-08
-1.9014769999999999,1.7849378e-08
-1.89147,1.7849378e-08
-1.881462,1.7849378e-08
-1.871454,1.9728258000000003e-08
-1.861446,1.7849378e-08
-1.8514389999999998,1.6909936e-08
-1.8414309999999998,1.8788818000000002e-08
-1.831423,1.7849378e-08
-1.821415,2.06677e-08
-1.811407,1.6909936e-08
-1.8014,1.7849378e-08
-1.7913919999999999,1.6909936e-08
-1.7813839999999999,1.8788818000000002e-08
-1.7713759999999998,1.6909936e-08
-1.761369,1.5970495000000002e-08
-1.751361,1.8788818000000002e-08
-1.741353,1.5970495000000002e-08
-1.731345,1.7849378e-08
-1.721337,1.7849378e-08
-1.71133,1.8788818000000002e-08
-1.701322,1.6909936e-08
-1.691314,1.6909936e-08
-1.681306,1.7849378e-08
-1.6712989999999999,1.7849378e-08
-1.6612909999999999,1.9728258000000003e-08
-1.6512829999999998,1.8788818000000002e-08
-1.6412749999999998,1.7849378e-08
-1.631267,2.06677e-08
-1.62126,1.8788818000000002e-08
-1.611252,1.6909936e-08
-1.601244,1.6909936e-08
-1.5912359999999999,1.6909936e-08
-1.581229,1.9728258000000003e-08
-1.571221,1.6909936e-08
-1.561213,1.8788818000000002e-08
-1.551205,1.6909936e-08
-1.541197,1.8788818000000002e-08
-1.5311899999999998,1.7849378e-08
-1.521182,1.9728258000000003e-08
-1.511174,1.9728258000000003e-08
-1.501166,1.6909936e-08
-1.491159,1.6909936e-08
-1.4811509999999999,1.6909936e-08
-1.4711429999999999,1.8788818000000002e-08
-1.4611349999999999,1.8788818000000002e-08
-1.4511269999999998,1.8788818000000002e-08
-1.44112,1.8788818000000002e-08
-1.431112,1.8788818000000002e-08
-1.421104,1.7849378e-08
-1.411096,1.7849378e-08
-1.401089,1.8788818000000002e-08
-1.391081,1.7849378e-08
-1.381073,1.7849378e-08
-1.371065,1.8788818000000002e-08
-1.361057,1.9728258000000003e-08
-1.3510499999999999,1.7849378e-08
-1.3410419999999998,2.06677e-08
-1.331034,1.7849378e-08
-1.321026,1.7849378e-08
-1.311019,1.7849378e-08
-1.301011,1.7849378e-08
-1.291003,1.7849378e-08
-1.2809949999999999,1.8788818000000002e-08
-1.2709869999999999,1.8788818000000002e-08
-1.26098,1.7849378e-08
-1.250972,1.7849378e-08
-1.240964,1.9728258000000003e-08
-1.230956,1.8788818000000002e-08
-1.2209489999999998,1.7849378e-08
-1.210941,1.6909936e-08
-1.200933,1.7849378e-08
-1.190925,1.8788818000000002e-08
-1.180917,1.9728258000000003e-08
-1.17091,1.8788818000000002e-08
-1.1609019999999999,1.7849378e-08
-1.1508939999999999,1.8788818000000002e-08
-1.1408859999999998,1.8788818000000002e-08
-1.130879,1.9728258000000003e-08
-1.120871,2.06677e-08
-1.110863,1.7849378e-08
-1.100855,1.7849378e-08
-1.090847,1.5970495000000002e-08
-1.08084,1.6909936e-08
-1.070832,1.5970495000000002e-08
-1.060824,1.5970495000000002e-08
-1.050816,1.8788818000000002e-08
-1.0408089999999999,1.7849378e-08
-1.0308009999999999,1.7849378e-08
-1.020793,1.9728258000000003e-08
-1.010785,1.8788818000000002e-08
-1.000777,1.6909936e-08
-0.9907699999999999,1.7849378e-08
-0.9807619999999999,1.6909936e-08
-0.970754,1.6909936e-08
-0.960746,1.7849378e-08
-0.950738,1.9728258000000003e-08
-0.940731,1.7849378e-08
-0.930723,1.8788818000000002e-08
-0.920715,1.9728258000000003e-08
-0.9107069999999999,1.8788818000000002e-08
-0.9007,1.6909936e-08
-0.8906919999999999,1.7849378e-08
-0.8806839999999999,1.6909936e-08
-0.870676,1.5970495000000002e-08
-0.860668,1.8788818000000002e-08
-0.850661,1.8788818000000002e-08
-0.840653,1.6909936e-08
-0.830645,1.6909936e-08
-0.820637,1.6909936e-08
-0.81063,1.5970495000000002e-08
-0.800622,1.6909936e-08
-0.7906139999999999,1.9728258000000003e-08
-0.7806059999999999,1.6909936e-08
-0.770598,1.7849378e-08
-0.760591,1.5970495000000002e-08
-0.750583,1.6909936e-08
-0.740575,1.5970495000000002e-08
-0.730567,1.7849378e-08
-0.72056,1.5970495000000002e-08
-0.710552,1.5970495000000002e-08
-0.700544,1.6909936e-08
-0.6905359999999999,1.5970495000000002e-08
-0.680528,1.5970495000000002e-08
-0.6705209999999999,1.7849378e-08
-0.660513,1.5970495000000002e-08
-0.650505,1.6909936e-08
-0.640497,1.8788818000000002e-08
-0.63049,1.6909936e-08
-0.620482,1.8788818000000002e-08
-0.610474,1.6909936e-08
-0.6004659999999999,1.9728258000000003e-08
-0.5904579999999999,1.7849378e-08
-0.5804509999999999,1.7849378e-08
-0.5704429999999999,1.8788818000000002e-08
-0.560435,1.7849378e-08
-0.550427,1.5970495000000002e-08
-0.54042,1.8788818000000002e-08
-0.530412,1.8788818000000002e-08
-0.520404,1.6909936e-08
-0.510396,1.8788818000000002e-08
-0.5003879999999999,1.6909936e-08
-0.49038099999999996,1.8788818000000002e-08
-0.480373,1.8788818000000002e-08
-0.470365,1.7849378e-08
-0.46035699999999996,2.06677e-08
-0.45035,1.8788818000000002e-08
-0.44034199999999996,1.9728258000000003e-08
-0.430334,1.8788818000000002e-08
-0.420326,1.8788818000000002e-08
-0.41031799999999996,1.6909936e-08
-0.400311,1.7849378e-08
-0.39030299999999996,1.7849378e-08
-0.380295,1.6909936e-08
-0.370287,1.7849378e-08
-0.36028,1.6909936e-08
-0.350272,1.7849378e-08
-0.340264,1.8788818000000002e-08
-0.330256,1.5970495000000002e-08
-0.320248,1.5970495000000002e-08
-0.310241,1.7849378e-08
-0.30023299999999997,1.5970495000000002e-08
-0.290225,1.6909936e-08
-0.280217,1.7849378e-08
-0.27021,1.7849378e-08
-0.260202,1.7849378e-08
-0.25019399999999997,1.7849378e-08
-0.24018599999999998,1.7849378e-08
-0.230178,1.7849378e-08
-0.22017099999999998,1.6909936e-08
-0.210163,1.6909936e-08
-0.200155,1.7849378e-08
-0.19014699999999998,1.6909936e-08
-0.18014,1.6909936e-08
-0.170132,1.7849378e-08
-0.160124,1.7849378e-08
-0.150116,1.8788818000000002e-08
-0.14010799999999998,2.06677e-08
-0.130101128,1.7849378e-08
-0.12009335200000001,1.8788818000000002e-08
-0.11008556800000001,1.8788818000000002e-08
-0.10007779200000001,1.7849378e-08
-0.09007000800000001,1.7849378e-08
-0.08006223200000001,1.5970495000000002e-08
-0.070054456,1.6909936e-08
-0.06004667600000001,1.6909936e-08
-0.050038896000000006,1.5970495000000002e-08
-0.040031116000000005,1.7849378e-08
-0.030023338000000004,1.7849378e-08
-0.020015558000000003,1.8788818000000002e-08
-0.010007779000000001,1.8788818000000002e-08
0.0,1.5970495000000002e-08
